feature_id,description,lon,reviewer,review_rating,restaurant_name,image_name,city_name,review_date,image_path,reviewer_id,country_name,num_reviews,image_label,lat,pred_lat,pred_lon,spherical_distance
0x3e2f030b790b8bf1:0x74edaa5821a6451,Where to even start?? Plan on spending some money at this place but worth every dollar. Ambience was great although it was lunch time and not very busy. Two of us ordered the lunch tasting menu...AMAZING. I was stuffed from it but others may need to add an additional appetizer or sushi plate. Everything the table ordered was super fresh and delicious including the drinks. Presentation of food A++ pictures barely do it justice. Bathrooms extremely clean and had 'extra' touches. Highly recommend!,46.7048876,Shana,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_117203045108939748168_2.png,Riyadh,6 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_117203045108939748168_2.png,1.1720304510894E+020,Saudi Arabia,63,food,24.6999984,38.4044380187988,-122.36498260498,12906.2632036291
0x3e2f030b790b8bf1:0x74edaa5821a6451,Where to even start?? Plan on spending some money at this place but worth every dollar. Ambience was great although it was lunch time and not very busy. Two of us ordered the lunch tasting menu...AMAZING. I was stuffed from it but others may need to add an additional appetizer or sushi plate. Everything the table ordered was super fresh and delicious including the drinks. Presentation of food A++ pictures barely do it justice. Bathrooms extremely clean and had 'extra' touches. Highly recommend!,46.7048876,Shana,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_117203045108939748168_3.png,Riyadh,6 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_117203045108939748168_3.png,1.1720304510894E+020,Saudi Arabia,63,food,24.6999984,38.4044380187988,-122.36498260498,12906.2632036291
0x3e2f030b790b8bf1:0x74edaa5821a6451,"Come to feast! Set meal provided a tasting menu for a good variety of their offerings and as served for 2, you’ll leave full for sure. Special mention to the date cake. Best that me and my wife have ever had in the Kingdom and my wife doesn’t really enjoy dates but it was moist and the right sweetness, and topped with the ice cream, it was the best way to close the meal. Staff were all so helpful and ambience would compete with 5star hotel restaurants easily. Thanks lastly to our kabayans that always find ways to make these experiences more enjoyable.",46.7048876,Froilan Antonio Bacungan,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_118049439141056336562_1.png,Riyadh,4 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_118049439141056336562_1.png,1.18049439141056E+020,Saudi Arabia,35,food,24.6999984,38.4044380187988,-122.36498260498,12906.2632036291
0x3e2f030b790b8bf1:0x74edaa5821a6451,"Come to feast! Set meal provided a tasting menu for a good variety of their offerings and as served for 2, you’ll leave full for sure. Special mention to the date cake. Best that me and my wife have ever had in the Kingdom and my wife doesn’t really enjoy dates but it was moist and the right sweetness, and topped with the ice cream, it was the best way to close the meal. Staff were all so helpful and ambience would compete with 5star hotel restaurants easily. Thanks lastly to our kabayans that always find ways to make these experiences more enjoyable.",46.7048876,Froilan Antonio Bacungan,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_118049439141056336562_2.png,Riyadh,4 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_118049439141056336562_2.png,1.18049439141056E+020,Saudi Arabia,35,food,24.6999984,14.5510740280151,121.051467895508,7782.05310518645
0x3e2f030b790b8bf1:0x74edaa5821a6451,"Come to feast! Set meal provided a tasting menu for a good variety of their offerings and as served for 2, you’ll leave full for sure. Special mention to the date cake. Best that me and my wife have ever had in the Kingdom and my wife doesn’t really enjoy dates but it was moist and the right sweetness, and topped with the ice cream, it was the best way to close the meal. Staff were all so helpful and ambience would compete with 5star hotel restaurants easily. Thanks lastly to our kabayans that always find ways to make these experiences more enjoyable.",46.7048876,Froilan Antonio Bacungan,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_118049439141056336562_3.png,Riyadh,4 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_118049439141056336562_3.png,1.18049439141056E+020,Saudi Arabia,35,food,24.6999984,38.4044380187988,-122.36498260498,12906.2632036291
0x3e2f030b790b8bf1:0x74edaa5821a6451,"It's a great restaurant for special occasions, with friendly and polite customer service. They offer a variety of non-alcoholic beverages and delicious Japanese dishes made with fresh ingredients. The decor is charming, featuring different areas for both group or alone.",46.7048876,travel photos j,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_111117233653615764457_1.png,Riyadh,5 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_111117233653615764457_1.png,1.11117233653616E+020,Saudi Arabia,52,food,24.6999984,49.2795028686524,-122.798622131348,11723.2973125357
0x3e2f030b790b8bf1:0x74edaa5821a6451,"It's a great restaurant for special occasions, with friendly and polite customer service. They offer a variety of non-alcoholic beverages and delicious Japanese dishes made with fresh ingredients. The decor is charming, featuring different areas for both group or alone.",46.7048876,travel photos j,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_111117233653615764457_2.png,Riyadh,5 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_111117233653615764457_2.png,1.11117233653616E+020,Saudi Arabia,52,food,24.6999984,35.5301666259766,139.697830200195,8697.16231308094
0x3e2f030b790b8bf1:0x74edaa5821a6451,"It's a great restaurant for special occasions, with friendly and polite customer service. They offer a variety of non-alcoholic beverages and delicious Japanese dishes made with fresh ingredients. The decor is charming, featuring different areas for both group or alone.",46.7048876,travel photos j,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_111117233653615764457_3.png,Riyadh,5 months ago,./images/indoors/0x3e2f030b790b8bf1_0x74edaa5821a6451_111117233653615764457_3.png,1.11117233653616E+020,Saudi Arabia,52,indoor,24.6999984,45.0162696838379,-93.4529571533203,11274.4777166801
0x3e2f030b790b8bf1:0x74edaa5821a6451,One of the best restaurants! It taste absolutely divine! The service is spot on! Very great place to get your friends to!,46.7048876,jamil Nasser,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_106183076130260092350_1.png,Riyadh,2 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_106183076130260092350_1.png,1.0618307613026E+020,Saudi Arabia,259,food,24.6999984,42.4604606628418,-83.1332855224609,10949.2879579665
0x3e2f030b790b8bf1:0x74edaa5821a6451,One of the best restaurants! It taste absolutely divine! The service is spot on! Very great place to get your friends to!,46.7048876,jamil Nasser,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_106183076130260092350_2.png,Riyadh,2 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_106183076130260092350_2.png,1.0618307613026E+020,Saudi Arabia,259,food,24.6999984,14.5528154373169,121.022880554199,7779.11778991196
0x3e2f030b790b8bf1:0x74edaa5821a6451,One of the best restaurants! It taste absolutely divine! The service is spot on! Very great place to get your friends to!,46.7048876,jamil Nasser,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_106183076130260092350_3.png,Riyadh,2 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_106183076130260092350_3.png,1.0618307613026E+020,Saudi Arabia,259,food,24.6999984,42.4604606628418,-83.1332855224609,10949.2879579665
0x3e2f030b790b8bf1:0x74edaa5821a6451,"We tried their Iftar set menu during Ramadan, and it was fantastic! The bao and crème brûlée were absolute standouts, leaving us completely satisfied and impressed. A truly amazing dining experience!",46.7048876,Rachelle Ubante,4,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_112911294465561490523_1.png,Riyadh,2 months ago,./images/indoors/0x3e2f030b790b8bf1_0x74edaa5821a6451_112911294465561490523_1.png,1.12911294465562E+020,Saudi Arabia,15,indoor,24.6999984,22.1493701934814,113.564430236816,6757.95350237165
0x3e2f030b790b8bf1:0x74edaa5821a6451,"We tried their Iftar set menu during Ramadan, and it was fantastic! The bao and crème brûlée were absolute standouts, leaving us completely satisfied and impressed. A truly amazing dining experience!",46.7048876,Rachelle Ubante,4,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_112911294465561490523_2.png,Riyadh,2 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_112911294465561490523_2.png,1.12911294465562E+020,Saudi Arabia,15,food,24.6999984,14.5510740280151,121.051467895508,7782.05310518645
0x3e2f030b790b8bf1:0x74edaa5821a6451,"We tried their Iftar set menu during Ramadan, and it was fantastic! The bao and crème brûlée were absolute standouts, leaving us completely satisfied and impressed. A truly amazing dining experience!",46.7048876,Rachelle Ubante,4,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_112911294465561490523_3.png,Riyadh,2 months ago,./images/indoors/0x3e2f030b790b8bf1_0x74edaa5821a6451_112911294465561490523_3.png,1.12911294465562E+020,Saudi Arabia,15,indoor,24.6999984,39.9334335327148,116.448341369629,6602.17732632383
0x3e2f030b790b8bf1:0x74edaa5821a6451,"The quality here surpasses many restaurants in Tokyo. I'm amazed by their ability to present and deliver great tasting food, especially considering the challenges of securing fresh ingredients in Riyadh. The ambiance of the restaurant is also fantastic. Highly recommended for locals and visitors from Japan alike.",46.7048876,Mitsuhiko Tomita,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_110286910888057568350_1.png,Riyadh,9 months ago,./images/food/0x3e2f030b790b8bf1_0x74edaa5821a6451_110286910888057568350_1.png,1.10286910888058E+020,Saudi Arabia,15,food,24.6999984,13.7337694168091,100.564590454102,5749.47649813796
0x3e2f030b790b8bf1:0x74edaa5821a6451,"The quality here surpasses many restaurants in Tokyo. I'm amazed by their ability to present and deliver great tasting food, especially considering the challenges of securing fresh ingredients in Riyadh. The ambiance of the restaurant is also fantastic. Highly recommended for locals and visitors from Japan alike.",46.7048876,Mitsuhiko Tomita,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_110286910888057568350_2.png,Riyadh,9 months ago,./images/indoors/0x3e2f030b790b8bf1_0x74edaa5821a6451_110286910888057568350_2.png,1.10286910888058E+020,Saudi Arabia,15,indoor,24.6999984,35.6618347167969,139.729827880859,8694.34651733857
0x3e2f030b790b8bf1:0x74edaa5821a6451,"The quality here surpasses many restaurants in Tokyo. I'm amazed by their ability to present and deliver great tasting food, especially considering the challenges of securing fresh ingredients in Riyadh. The ambiance of the restaurant is also fantastic. Highly recommended for locals and visitors from Japan alike.",46.7048876,Mitsuhiko Tomita,5,MYAZU Riyadh,0x3e2f030b790b8bf1_0x74edaa5821a6451_110286910888057568350_3.png,Riyadh,9 months ago,./images/indoors/0x3e2f030b790b8bf1_0x74edaa5821a6451_110286910888057568350_3.png,1.10286910888058E+020,Saudi Arabia,15,indoor,24.6999984,22.5494995117187,114.032669067383,6791.23309594366
